,party,percentage,seats,date,sample,fieldstart,fieldend,company,publicationdate,reported
17762,SGP,0.031,4,17-6-2015,990,16-6-2015,18-6-2015,Ipsos,18-6-2015,percentage
17763,PvdD,0.035,5,17-6-2015,990,16-6-2015,18-6-2015,Ipsos,18-6-2015,percentage
17764,50PLUS,0.031,4,17-6-2015,990,16-6-2015,18-6-2015,Ipsos,18-6-2015,percentage
17765,Overigen,0.011,0,17-6-2015,990,16-6-2015,18-6-2015,Ipsos,18-6-2015,percentage
17766,VNL,0.003215859,0,17-6-2015,990,16-6-2015,18-6-2015,Ipsos,18-6-2015,seats
17767,VVD,0.169182238,26,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17768,PvdA,0.060665759,9,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17769,PVV,0.130882304,20,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17770,SP,0.150032271,23,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17771,CDA,0.137265626,21,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17772,D66,0.111732337,17,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17773,CU,0.041515792,6,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17774,GL,0.092582371,14,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17775,SGP,0.022365826,3,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17776,PvdD,0.03513247,5,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17777,50PLUS,0.028749148,4,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17778,Piratenpartij,0.003215859,0,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17779,VNL,0.015982503,2,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17780,Overigen,0.003215859,0,20-6-2015,3000,19-6-2015,20-6-2015,Peil,21-6-2015,seats
17781,VVD,0.17556556,27,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17782,PvdA,0.086199048,13,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17783,PVV,0.137265626,21,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17784,SP,0.137265626,21,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17785,CDA,0.111732337,17,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17786,D66,0.137265626,21,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17787,CU,0.047899115,7,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17788,SGP,0.028749148,4,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17789,GL,0.054282437,8,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17790,PvdD,0.03513247,5,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17791,50PLUS,0.03513247,5,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17792,Piratenpartij,0.003215859,0,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17793,Overigen,0.003215859,0,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17794,VNL,0.009599181,1,20-6-2015,933,18-6-2015,22-6-2015,TNS NIPO,25-6-2015,seats
17795,VVD,0.169182238,26,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17796,PvdA,0.060665759,9,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17797,PVV,0.130882304,20,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17798,SP,0.150032271,23,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17799,CDA,0.143648949,22,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17800,D66,0.111732337,17,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17801,CU,0.041515792,6,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17802,GL,0.086199048,13,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17803,SGP,0.022365826,3,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17804,PvdD,0.03513247,5,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17805,50PLUS,0.028749148,4,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17806,Piratenpartij,0.003215859,0,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17807,VNL,0.015982503,2,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17808,Overigen,0.003215859,0,27-6-2015,3000,26-6-2015,27-6-2015,Peil,28-6-2015,seats
17809,VVD,0.156415593,24,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17810,PvdA,0.073432404,11,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17811,PVV,0.156415593,24,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17812,SP,0.137265626,21,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17813,CDA,0.137265626,21,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17814,D66,0.137265626,21,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17815,CU,0.041515792,6,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17816,GL,0.060665759,9,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17817,SGP,0.022365826,3,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17818,PvdD,0.028749148,4,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17819,50PLUS,0.03513247,5,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17820,Piratenpartij,0.003215859,0,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17821,VNL,0.009599181,1,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17822,Overigen,0.003215859,0,27-6-2015,2230,26-6-2015,28-6-2015,De Stemming,29-6-2015,seats
17823,VVD,0.185,28,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17824,PvdA,0.085,13,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17825,PVV,0.145,22,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17826,SP,0.122,19,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17827,CDA,0.128,20,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17828,D66,0.146,22,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17829,CU,0.042,6,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17830,GL,0.052,8,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17831,SGP,0.031,4,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17832,PvdD,0.028,4,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17833,50PLUS,0.03,4,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17834,Overigen,0.006,0,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,percentage
17835,VNL,0.003215859,0,1-7-2015,1001,30-6-2015,2-7-2015,Ipsos,2-7-2015,seats
17836,VVD,0.169182238,26,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17837,PvdA,0.060665759,9,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17838,PVV,0.130882304,20,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17839,SP,0.150032271,23,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17840,CDA,0.143648949,22,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17841,D66,0.111732337,17,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17842,CU,0.041515792,6,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17843,GL,0.086199048,13,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17844,SGP,0.022365826,3,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17845,PvdD,0.03513247,5,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17846,50PLUS,0.028749148,4,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17847,Piratenpartij,0.003215859,0,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17848,VNL,0.015982503,2,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17849,Overigen,0.003215859,0,4-7-2015,3000,3-7-2015,4-7-2015,Peil,5-7-2015,seats
17850,VVD,0.183,28,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17851,PvdA,0.105,16,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17852,PVV,0.114,17,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17853,SP,0.134,21,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17854,CDA,0.104,16,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17855,D66,0.132,20,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17856,CU,0.038,5,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17857,GL,0.084,13,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17858,SGP,0.024,3,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17859,PvdD,0.035,5,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17860,50PLUS,0.04,6,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17861,VNL,0.006,0,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17862,Overigen,0.001,0,4-7-2015,5579,1-7-2015,7-7-2015,I&O Research,8-7-2015,percentage
17863,VVD,0.156415593,24,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17864,PvdA,0.060665759,9,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17865,PVV,0.137265626,21,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17866,SP,0.143648949,22,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17867,CDA,0.143648949,22,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17868,D66,0.111732337,17,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17869,CU,0.041515792,6,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17870,GL,0.092582371,14,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17871,SGP,0.022365826,3,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17872,PvdD,0.03513247,5,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17873,50PLUS,0.03513247,5,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17874,Piratenpartij,0.003215859,0,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17875,VNL,0.015982503,2,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17876,Overigen,0.003215859,0,18-7-2015,3000,17-7-2015,18-7-2015,Peil,19-7-2015,seats
17877,VVD,0.150032271,23,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17878,PvdA,0.079815726,12,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17879,PVV,0.181948882,28,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17880,SP,0.143648949,22,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17881,CDA,0.124498982,19,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17882,D66,0.11811566,18,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17883,CU,0.047899115,7,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17884,GL,0.03513247,5,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17885,SGP,0.028749148,4,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17886,PvdD,0.03513247,5,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17887,50PLUS,0.047899115,7,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17888,Piratenpartij,0.003215859,0,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17889,VNL,0.003215859,0,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17890,Overigen,0.003215859,0,26-7-2015,2514,24-7-2015,27-7-2015,De Stemming,28-7-2015,seats
17891,VVD,0.188,29,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17892,PvdA,0.086,13,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17893,PVV,0.135,21,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17894,SP,0.125,19,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17895,CDA,0.128,20,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17896,D66,0.149,23,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17897,CU,0.037,5,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17898,GL,0.057,8,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17899,SGP,0.03,4,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17900,PvdD,0.033,5,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17901,50PLUS,0.025,3,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17902,Overigen,0.007,0,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,percentage
17903,VNL,0.003215859,0,29-7-2015,1079,28-7-2015,30-7-2015,Ipsos,30-7-2015,seats
17904,VVD,0.156415593,24,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17905,PvdA,0.060665759,9,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17906,PVV,0.137265626,21,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17907,SP,0.143648949,22,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17908,CDA,0.143648949,22,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17909,D66,0.111732337,17,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17910,CU,0.041515792,6,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17911,GL,0.092582371,14,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17912,SGP,0.022365826,3,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17913,PvdD,0.03513247,5,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17914,50PLUS,0.03513247,5,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17915,Piratenpartij,0.003215859,0,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17916,VNL,0.015982503,2,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17917,Overigen,0.003215859,0,1-8-2015,3000,31-7-2015,1-8-2015,Peil,2-8-2015,seats
17918,VVD,0.156415593,24,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17919,PvdA,0.060665759,9,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17920,PVV,0.143648949,22,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17921,SP,0.143648949,22,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17922,CDA,0.143648949,22,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17923,D66,0.111732337,17,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17924,CU,0.041515792,6,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17925,GL,0.086199048,13,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17926,SGP,0.022365826,3,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17927,PvdD,0.03513247,5,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17928,50PLUS,0.03513247,5,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17929,Piratenpartij,0.003215859,0,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17930,VNL,0.015982503,2,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17931,Overigen,0.003215859,0,15-8-2015,3000,14-8-2015,15-8-2015,Peil,16-8-2015,seats
17932,VVD,0.181948882,28,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17933,PvdA,0.086199048,13,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17934,PVV,0.137265626,21,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17935,SP,0.150032271,23,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17936,CDA,0.111732337,17,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17937,D66,0.150032271,23,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17938,CU,0.047899115,7,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17939,SGP,0.022365826,3,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17940,GL,0.047899115,7,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17941,PvdD,0.022365826,3,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17942,50PLUS,0.03513247,5,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17943,Piratenpartij,0.003215859,0,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17944,Overigen,0.003215859,0,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17945,VNL,0.003215859,0,16-8-2015,962,14-8-2015,17-8-2015,TNS NIPO,20-8-2015,seats
17946,VVD,0.137265626,21,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17947,PvdA,0.060665759,9,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17948,PVV,0.156415593,24,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17949,SP,0.143648949,22,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17950,CDA,0.150032271,23,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17951,D66,0.11811566,18,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17952,CU,0.041515792,6,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17953,GL,0.079815726,12,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17954,SGP,0.022365826,3,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17955,PvdD,0.03513247,5,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17956,50PLUS,0.03513247,5,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17957,Piratenpartij,0.003215859,0,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17958,VNL,0.015982503,2,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17959,Overigen,0.003215859,0,22-8-2015,3000,21-8-2015,22-8-2015,Peil,23-8-2015,seats
17960,VVD,0.191,30,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17961,PvdA,0.093,14,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17962,PVV,0.13,20,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17963,SP,0.119,18,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17964,CDA,0.128,20,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17965,D66,0.145,22,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17966,CU,0.039,6,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17967,GL,0.056,8,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17968,SGP,0.029,4,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17969,PvdD,0.03,4,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17970,50PLUS,0.028,4,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17971,Overigen,0.012,0,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,percentage
17972,VNL,0.003215859,0,26-8-2015,1168,25-8-2015,27-8-2015,Ipsos,27-8-2015,seats
17973,VVD,0.137265626,21,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17974,PvdA,0.060665759,9,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17975,PVV,0.156415593,24,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17976,SP,0.143648949,22,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17977,CDA,0.150032271,23,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17978,D66,0.11811566,18,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17979,CU,0.041515792,6,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17980,GL,0.079815726,12,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17981,SGP,0.022365826,3,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17982,PvdD,0.03513247,5,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17983,50PLUS,0.03513247,5,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17984,Piratenpartij,0.003215859,0,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17985,VNL,0.015982503,2,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17986,Overigen,0.003215859,0,29-8-2015,3000,28-8-2015,29-8-2015,Peil,30-8-2015,seats
17987,VVD,0.156415593,24,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17988,PvdA,0.079815726,12,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17989,PVV,0.17556556,27,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17990,SP,0.137265626,21,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17991,CDA,0.124498982,19,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17992,D66,0.137265626,21,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17993,CU,0.047899115,7,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17994,GL,0.041515792,6,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17995,SGP,0.028749148,4,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17996,PvdD,0.022365826,3,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17997,50PLUS,0.041515792,6,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17998,Piratenpartij,0.003215859,0,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
17999,VNL,0.003215859,0,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
18000,Overigen,0.003215859,0,30-8-2015,2598,28-8-2015,31-8-2015,De Stemming,1-9-2015,seats
18001,VVD,0.137265626,21,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18002,PvdA,0.060665759,9,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18003,PVV,0.156415593,24,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18004,SP,0.143648949,22,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18005,CDA,0.150032271,23,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18006,D66,0.11811566,18,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18007,CU,0.041515792,6,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18008,GL,0.079815726,12,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18009,SGP,0.022365826,3,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18010,PvdD,0.03513247,5,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18011,50PLUS,0.03513247,5,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18012,Piratenpartij,0.003215859,0,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18013,VNL,0.015982503,2,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18014,Overigen,0.003215859,0,5-9-2015,3000,4-9-2015,5-9-2015,Peil,6-9-2015,seats
18015,VVD,0.188,29,6-9-2015,1999,4-9-2015,7-9-2015,I&O Research,11-9-2015,percentage
18016,PvdA,0.12,18,6-9-2015,1999,4-9-2015,7-9-2015,I&O Research,11-9-2015,percentage
18017,PVV,0.131,20,6-9-2015,1999,4-9-2015,7-9-2015,I&O Research,11-9-2015,percentage
18018,SP,0.122,18,6-9-2015,1999,4-9-2015,7-9-2015,I&O Research,11-9-2015,percentage
